NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
ธนันต์ทัศน์ 	Dhananthat 	ชาวหัวเวียง	Chawhuaveang	คณะทันตแพทยศาสตร์	0	0
จารุวัฒน์ 	Jaruwat 	หารรุ่งศรี	Hanroongsri	คณะทันตแพทยศาสตร์	0	0
สิริมา 	Sirima 	กุลวานิช	Kulvanich	คณะทันตแพทยศาสตร์	0	0
เพ็ชรธรินทร์ 	Petchtharin 	วงศ์เจริญ	Wongcharoen	คณะเศรษฐศาสตร์	1	0
ภาคย์ 	Paak 	พันธุมะบำรุง	Phantumabamrung	คณะสหเวชศาสตร์	0	0
ไพเราะ 	Pairoa 	ไพรหิรัญกิจ	Praihirunkit	คณะสหเวชศาสตร์	0	0
พิสิฐ 		เจริญวงศ์		หลักสูตร MSI วิทยาลัยนวัตกรรม	0	0
ชัยวัฒน์ 		อุตตมากร		หลักสูตร CIO วิทยาลัยนวัตกรรม	1	0
ณิชมน 	Nitchamon 	รักกะเปา	Rakkapao	คณะสาธารณสุขศาสตร์	0	0
วิไลวรรณ 	Wilaiwan 	จงวิไลเกษม	Jongwilaikasaem	คณะวารสารศาสตร์และสื่อสารมวลชน	10	0
โปรดปราณ 	Prodpran 	อรัญญิก	Arunyig	คณะศิลปศาสตร์	0	0
ถมทอง 	Thomtong 	ทองนอก	Tongnok	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
สิทธิชัย 	Sittichai 	วิชัยดิษฐ	Wichaidit	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
ธนกร 	Thanakorn 	สุรารักษ์	Surarak	คณะแพทยศาสตร์	1	0
ชาฤทธิ์ 	Charit 	วรวิชญพงศ์	Worawichayapong	คณะพยาบาลศาสตร์	1	0
อารีรัตน์ 	Arreerat 	อดิศัยเดชรินทร์	Adisaidachcharin	คณะสังคมสงเคราะห์ศาสตร์	0	0
ก่อพงศ์ 	Korphong 	วิชญาปกรณ์	Witchayapakorn	คณะศิลปศาสตร์	1	0
ปรางระวี 	Prangrawee 	แสงจันทร์	Sangchan	คณะแพทยศาสตร์	0	0
อดินันท์ 	Adinun 	อภิวัฒน์การุญ	Apivatgaroon	คณะแพทยศาสตร์	2	0
กัมปนาท 	Kampanat 	อินทร์ด้วง	Induang	คณะศิลปศาสตร์	0	0
สุริยาพร 	Suriyaporn 	เอี่ยมวิจิตร์	Eamvijit	คณะศิลปศาสตร์	0	0
ณัฐวดี 	Nathawadee 	ก้อนทอง	Konthong	คณะศิลปศาสตร์	0	0
สุรศักดิ์ 	Surasak 	บุญเรือง	Boonruang	คณะนิติศาสตร์	3	0
กนกนัย 	Kanoknai 	ถาวรพานิช	Thawonphanit	คณะนิติศาสตร์	1	0
ภาคภูมิ 	Pakpoom 	โลหวริตานนท์	Lohavaritanond	คณะนิติศาสตร์	2	0
เอื้อการย์ 	Ueakarn 	โสภาคดิษฐพงษ์	Sopakdithapong	คณะนิติศาสตร์	1	0
คัคนางค์ 	Kakanang 	คันธสายบัว	Kanthasaibour	คณะศิลปศาสตร์	0	0
ภัทรมาศ 	Pattaramas 	จันทศิลป์	Jantasin	สถาบันภาษา	0	0
เกรียงไกร 	Kriengkrai 	สกุลประเสริฐศรี	Sakulprasertsri	สถาบันภาษา	0	0
ดวงกมล 	Duangkamon 	คลังทอง	Klungthong	สถาบันภาษา	0	0
วิชัย 	Wichai 	ยีมิน	Yeemin	คณะสหเวชศาสตร์	1	0
กู้พงษ์ 	Koopong 	ศิริบำรุงวงศ์	Siribumrungwong	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
กัมมาล 	Kammal 	กุมาร ปาวา	Kummar Pawa	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	12	6
นันทกาญจน์ 	nanthakan 	สูงสุมาลย์ วูดแฮม	Sungsuman Woodham	คณะพยาบาลศาสตร์	0	0
พิสิฐ 	Pisit 	รุ่งโรจน์วัฒนศิริ	Rungrojwatanasiri	คณะพยาบาลศาสตร์	0	0
สุปริญญา 	Suparinya 	สัมพันธรัตน์	Sumpuntharat	คณะพยาบาลศาสตร์	2	0
พลพิพัฒน์ 	Pholphiphat 	สุขพัฒน์ธี	Sukpattee	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ตะวัน 	Tawan 	ย้อยเมือง	Yoimuang	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
มาโนช 	Manoch 	พรหมปัญโญ	Prompanyo	วิทยาลัยสหวิทยาการ	7	0
ชนกพร 	Chanokporn 	ชูติกมลธรรม	Chutikamoltham	คณะศิลปศาสตร์	0	0
ภาสกร 	Pasakorn 	อินทุมาร	Intoo-marn	คณะศิลปกรรมศาสตร์	2	0
เกียรติศักดิ์ 	Keatisak 	แสงอรุณ	Sang-arun	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	2	0
ประภัศรี 	Prapassaree 	เครเมอร์	Kramer	คณะศิลปศาสตร์	3	0
วรรณภา 	Wanapa 	นาราเวช	Naravage	คณะสาธารณสุขศาสตร์	2	0
มนพร 	Manaporn 	วงศ์สุนทรชัย	Wongsoonthornchai	คณะสาธารณสุขศาสตร์	0	0
หทัยชนก 	Hathaichanok 	นิติกุล	Nitikul	คณะพยาบาลศาสตร์	1	0
ณัฐพล 	Natthaphol 	ผิวขำ	Phewkham	คณะสหเวชศาสตร์	0	0
นิธิตา 	Nithita 	สัตตรัตน์ไพจิตร	Sattaratpaijit	คณะแพทยศาสตร์	0	0
สุมาลี 	Sumalee 	ปานทอง	Panthong	คณะแพทยศาสตร์	7	2
ปรรณณวัชญ์ 	Pannawat 	ไชยวัฒนนันทน์	Chaiyawatthanananthn	คณะแพทยศาสตร์	0	0
พัทธ์ธีรา 	Patteera 	โสดาตา	Sodata	คณะเภสัชศาสตร์	0	0
ปรียาภรณ์ 	Preeyaporn 	เรียนแพง	Reanpang	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สุชาวดี 	Suchawadee 	ศิลปรัตน์	Sillaparat	คณะศิลปศาสตร์	0	0
เทียมสูรย์ 	Tiamsoon 	สิริศรีศักดิ์	Sirisrisak	คณะสังคมวิทยาและมานุษยวิทยา	3	0
ณัฐชยา 	Natchayar 	ปอวงศ์สว่าง	Thiparpakul	โครงการปริญญาตรีหลักสูตรนานาชาติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สรวิชญ์ 	Sorawit 	โมกขาว	Mokekhaow	โครงการปริญญาตรีหลักสูตรนานาชาติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
มาลิน 	Malin 	เพลินใจ	Phlernjai	โครงการปริญญาตรีหลักสูตรนานาชาติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
พรพรรณ 	Phornphan 	สอนเชื้อ	Sornchuer	คณะแพทยศาสตร์	1	0
วีรญา 	Weeraya 	กังวานเจิดสุข	Kungwanjerdsuk	คณะศิลปศาสตร์	0	0
บุปผา 	Booppa 	เพชรรัตน์	Petcharad	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
วิภาวี 	Wipawee 	นิตยานันทะ	Nittayananta	คณะทันตแพทยศาสตร์	1	0
มนฑิตา 	Monthita 	โรจน์ทินกร	Rojtinnakorn	คณะศิลปศาสตร์	1	0
บุษราคัม 	Bussarakam 	ฐิตานุวัฒน์	Thitanuwat	คณะสาธารณสุขศาสตร์	0	0
นิลมณี 	Nilmanee 	ศรีบุญ	Sriboon	คณะสหเวชศาสตร์	10	0
ปรีติ 	Preeti 	โอวาทชัยพงศ์	Ovartchaiyapong	คณะวิศวกรรมศาสตร์	0	0
นิภัทร์ 	Nipat 	พวงจำปา	Puangjampa	คณะพาณิชยศาสตร์และการบัญชี	0	0
สุชาดา 	Suchada 	สูรพันธุ์	Soorapan	คณะเภสัชศาสตร์	5	5
ปรุฬห์ 	Parun 	รุจนธำรงค์	Rutjanathamrong	คณะเภสัชศาสตร์	0	0
ธรณชนก 	Thornchanok 	เอื้อไพโรจน์กิจ	Uerpairojkit	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
วิชัย 	Wichai 	วิทยาเกียรติเลิศ	Witayakiattilerd	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
ปิยะพร 	Piyaporn 	สุรินทร์เลิศ	Surinlert	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
พัชร์สิริ 	Patsiri 	ศรีเวียง	Srivieng	คณะสาธารณสุขศาสตร์	0	0
กุศล 	Kuson 	เลี้ยวสกุล	Leawsakul	คณะเศรษฐศาสตร์	0	0
ศุภวัตร 	Supawat 	ลิขิตธนวงศ์	Likittanawong	โครงการปริญญาตรีบริหารธุรกิจ หลักสูตรนานาชาติ(BBA) คณะพาณิชยศาสตร์และการบัญชี	0	0
อัญชลี 	Associate 	พิพัฒนเสริญ	Professor Anchalee Pipatanasern	โครงการธุรกิจอสังหาริมทรัพย์(MRE) คณะพาณิชยศาสตร์และการบัญชี	3	1
