Unnamed: 0	id	title	author	department	year	pages	FORREVIEW	tokenized_title
93	94	The relative influence of fiscal and monetary policies on economic activity in Thailand.	Cheunruthai Chenbhanich 	Faculty_of_Economics	2526	184	0	['The', ' ', 'relative', ' ', 'influence', ' ', 'of', ' ', 'fiscal', ' ', 'and', ' ', 'monetary', ' ', 'policies', ' ', 'on', ' ', 'economic', ' ', 'activity', ' ', 'in', ' ', 'Thailand', '.']
94	95	Deficit finance, inflation and the balance of payments in Nepal.	Kamal Prasad Upadhyaya 	Faculty_of_Economics	2527	100	0	['Deficit', ' ', 'finance', ',', ' ', 'inflation', ' ', 'and', ' ', 'the', ' ', 'balance', ' ', 'of', ' ', 'payments', ' ', 'in', ' ', 'Nepal', '.']
95	96	Fiscal structure of local government in Thailand.	Mali Yokubol 	Faculty_of_Economics	2527	170	0	['Fiscal', ' ', 'structure', ' ', 'of', ' ', 'local', ' ', 'government', ' ', 'in', ' ', 'Thailand', '.']
96	97	External debt accumulation and debt servicing capacity of Developing	Kim  Hyung-Dong 	มหาวิทยาลัยธรรมศาสตร์	2527	94	0	['External', ' ', 'debt', ' ', 'accumulation', ' ', 'and', ' ', 'debt', ' ', 'servicing', ' ', 'capacity', ' ', 'of', ' ', 'Developing']
97	98	The consequences of overseas migration on rural labour market	Hongpha Sangthanapurk 	Faculty_of_Economics	2531	141	0	['The', ' ', 'consequences', ' ', 'of', ' ', 'overseas', ' ', 'migration', ' ', 'on', ' ', 'rural', ' ', 'labour', ' ', 'market']
98	99	Demand for zine in Thailand.	Ruchagorn Sarapun 	Faculty_of_Economics	2533	114	0	['Demand', ' ', 'for', ' ', 'zine', ' ', 'in', ' ', 'Thailand', '.']
99	100	Determinants of export performance of jute and jute goods from Bangladesh.	Quayyum  Zahidul 	มหาวิทยาลัยธรรมศาสตร์	2527	99	0	['Determinants', ' ', 'of', ' ', 'export', ' ', 'performance', ' ', 'of', ' ', 'jute', ' ', 'and', ' ', 'jute', ' ', 'goods', ' ', 'from', ' ', 'Bangladesh', '.']
100	101	Technical efficiency and firm size in rice milling industry;	Somdej Sirikanokvilai 	Faculty_of_Economics	2529	117	0	['Technical', ' ', 'efficiency', ' ', 'and', ' ', 'firm', ' ', 'size', ' ', 'in', ' ', 'rice', ' ', 'milling', ' ', 'industry', ';']
101	102	Remittance behaviors and effects of remittances on household consumption function	Ranasinghe  M  D  A  L 	Faculty_of_Economics	2532	110	0	['Remittance', ' ', 'behaviors', ' ', 'and', ' ', 'effects', ' ', 'of', ' ', 'remittances', ' ', 'on', ' ', 'household', ' ', 'consumption', ' ', 'function']
102	103	Demand for and supply of commercial bank loan	Suntichai Chuansomsook 	Faculty_of_Economics	2526	86	0	['Demand', ' ', 'for', ' ', 'and', ' ', 'supply', ' ', 'of', ' ', 'commercial', ' ', 'bank', ' ', 'loan']
103	104	The impact of exchange rate uncertainty on exports and researve needs	Prapeerapat Sukon 	Faculty_of_Economics	2525	94	0	['The', ' ', 'impact', ' ', 'of', ' ', 'exchange', ' ', 'rate', ' ', 'uncertainty', ' ', 'on', ' ', 'exports', ' ', 'and', ' ', 'researve', ' ', 'needs']
104	105	Exchange rate determination and speculative attacks on the baht, 1980-1984.	Vimut Vanitcharearnthum 	Faculty_of_Economics	2531	105	0	['Exchange', ' ', 'rate', ' ', 'determination', ' ', 'and', ' ', 'speculative', ' ', 'attacks', ' ', 'on', ' ', 'the', ' ', 'baht', ',', ' ', '1980', '-', '1984', '.']
105	106	Growth, monetary policy and the balance of payments	Shin  Taeyoung 	Faculty_of_Economics	2523	119	0	['Growth', ',', ' ', 'monetary', ' ', 'policy', ' ', 'and', ' ', 'the', ' ', 'balance', ' ', 'of', ' ', 'payments']
106	107	Domestic credit policy and the balance of payments in Nepal.	Upadhyay  Mukti Prasad 	มหาวิทยาลัยธรรมศาสตร์	2526	130	0	['Domestic', ' ', 'credit', ' ', 'policy', ' ', 'and', ' ', 'the', ' ', 'balance', ' ', 'of', ' ', 'payments', ' ', 'in', ' ', 'Nepal', '.']
107	108	Market structure of finance companies in Thailand, 1973-1981.	Surachai Taiwannakit 	มหาวิทยาลัยธรรมศาสตร์	2527	140	0	['Market', ' ', 'structure', ' ', 'of', ' ', 'finance', ' ', 'companies', ' ', 'in', ' ', 'Thailand', ',', ' ', '1973', '-', '1981', '.']
108	109	A multiplier analysis of public sector expenditure in Thailand.	Watthanachai Sriphutkiat 	Faculty_of_Economics	2529	143	0	['A', ' ', 'multiplier', ' ', 'analysis', ' ', 'of', ' ', 'public', ' ', 'sector', ' ', 'expenditure', ' ', 'in', ' ', 'Thailand', '.']
109	110	Foreign direct investment from less developed countries in Thailand.	Supanee Kanchanapant 	Faculty_of_Economics	2528	192	0	['Foreign', ' ', 'direct', ' ', 'investment', ' ', 'from', ' ', 'less', ' ', 'developed', ' ', 'countries', ' ', 'in', ' ', 'Thailand', '.']
110	111	Theory and some empirical evidence of Japanese foreign direct investment in Thailand.	Suzuki  Motoyoshi 	Faculty_of_Economics	2529	240	0	['Theory', ' ', 'and', ' ', 'some', ' ', 'empirical', ' ', 'evidence', ' ', 'of', ' ', 'Japanese', ' ', 'foreign', ' ', 'direct', ' ', 'investment', ' ', 'in', ' ', 'Thailand', '.']
111	112	The determinants of foreign portfolio investment in Thailand.	Nongnuch Soonthornchawakan 	Faculty_of_Economics	2533	208	0	['The', ' ', 'determinants', ' ', 'of', ' ', 'foreign', ' ', 'portfolio', ' ', 'investment', ' ', 'in', ' ', 'Thailand', '.']
112	113	A regional analysis of financial structure in Thailand	Nalinee Homasawin 	Faculty_of_Economics	2527	119	0	['A', ' ', 'regional', ' ', 'analysis', ' ', 'of', ' ', 'financial', ' ', 'structure', ' ', 'in', ' ', 'Thailand']
113	114	Manufacturing employment in Singapore, 1959-1972,	Heung  Shu-Fai 	 Faculty_of_Economics	2517	126	0	['Manufacturing', ' ', 'employment', ' ', 'in', ' ', 'Singapore', ',', ' ', '1959', '-', '1972', ',']
114	115	Credit market for sugar cane planting	Patchara Lapanun 	Faculty_of_Economic	2529	157	0	['Credit', ' ', 'market', ' ', 'for', ' ', 'sugar', ' ', 'cane', ' ', 'planting']
115	116	The study of costs and benefits of the cheap rice program 1976-1980.	Ruchukorn Siriyodhin 	Faculty_of_Economics	2526	117	0	['The', ' ', 'study', ' ', 'of', ' ', 'costs', ' ', 'and', ' ', 'benefits', ' ', 'of', ' ', 'the', ' ', 'cheap', ' ', 'rice', ' ', 'program', ' ', '1976', '-', '1980', '.']
116	117	Income elasticity of demand for food in Thailand and others development countries.	Waroon Garnjana-Goonchorn 	มหาวิทยาลัยธรรมศาสตร์	2514	69	0	['Income', ' ', 'elasticity', ' ', 'of', ' ', 'demand', ' ', 'for', ' ', 'food', ' ', 'in', ' ', 'Thailand', ' ', 'and', ' ', 'others', ' ', 'development', ' ', 'countries', '.']
117	118	A preliminary step toward a general equilibrium analysis;	Sommai Laokwansathittaya 	Faculty_of_Economics	2529	121	0	['A', ' ', 'preliminary', ' ', 'step', ' ', 'toward', ' ', 'a', ' ', 'general', ' ', 'equilibrium ', 'analysis', ';']
118	119	Role of economics of scale in accelerating economic growth with special acceleration on large scale industries	Chanet Wallop Kumtong 	 Faculty_of_Economics	2516	244	0	['Role', ' ', 'of', ' ', 'economics', ' ', 'of', ' ', 'scale', ' ', 'in', ' ', 'accelerating', ' ', 'economic', ' ', 'growth', ' ', 'with', ' ', 'special', ' ', 'acceleration', ' ', 'on', ' ', 'large', ' ', 'scale', ' ', 'industries']
119	120	Manpower supply and demand in Thailand, 1970-1980.	Dhar  V  Murali 	 Faculty_of_Economics	2516	109	0	['Manpower', ' ', 'supply', ' ', 'and', ' ', 'demand', ' ', 'in', ' ', 'Thailand', ',', ' ', '1970', '-', '1980', '.']
120	121	Lobor utilization of household in the rural area of Yogyakarta special district, Indonesia, 1976.	Sudarman  Ari 	มหาวิทยาลัยธรรมศาสตร์	2521	82	0	['Lobor', ' ', 'utilization', ' ', 'of', ' ', 'household', ' ', 'in', ' ', 'the', ' ', 'rural', ' ', 'area', ' ', 'of', ' ', 'Yogyakarta', ' ', 'special', ' ', 'district', ',', ' ', 'Indonesia', ',', ' ', '1976', '.']
121	122	An application to Thailand of the Tinbergen economtric model for educational planning.	Boonchuai Sreecompon 	 Foculty of Economic	2516	214	0	['An', ' ', 'application', ' ', 'to', ' ', 'Thailand', ' ', 'of', ' ', 'the', ' ', 'Tinbergen', ' ', 'economtric', ' ', 'model', ' ', 'for', ' ', 'educational ', 'planning', '.']
122	123	Determinants of inter-regional and rural-urban migration in Nepal.	Adhikari  Deergha Raj 	Faculty_of_Economics	2531	120	0	['Determinants', ' ', 'of', ' ', 'inter', '-', 'regional', ' ', 'and', ' ', 'rural', '-', 'urban', ' ', 'migration', ' ', 'in', ' ', 'Nepal', '.']
123	124	Farm household labor supply in non-and off-farm work in rural Thailand.	Banno  Yasuo 	Faculty_of_Economics	2525	157	0	['Farm', ' ', 'household', ' ', 'labor', ' ', 'supply', ' ', 'in', ' ', 'non', '-', 'and', ' ', 'off', '-', 'farm', ' ', 'work', ' ', 'in', ' ', 'rural', ' ', 'Thailand', '.']
124	125	The total demand for crude oil in Thailand.	Tawin Nilbai 	มหาวิทยาลัยธรรมศาสตร์	2521	109	0	['The', ' ', 'total', ' ', 'demand', ' ', 'for', ' ', 'crude', ' ', 'oil', ' ', 'in', ' ', 'Thailand', '.']
125	126	Demand for and marketing of domestically produced small farm tractors in Thailand.	Ungthip Chinapant 	 Faculty_of_Economics	2517	77	0	['Demand', ' ', 'for', ' ', 'and', ' ', 'marketing', ' ', 'of', ' ', 'domestically', ' ', 'produced', ' ', 'small', ' ', 'farm', ' ', 'tractors', ' ', 'in', ' ', 'Thailand', '.']
126	127	The distributional impact of taxes on petroleum products in Thailand, 1973.	Wantana Panitpiboon 	มหาวิทยาลัยธรรมศาสตร์	2521	83	0	['The', ' ', 'distributional', ' ', 'impact', ' ', 'of', ' ', 'taxes', ' ', 'on', ' ', 'petroleum', ' ', 'products', ' ', 'in', ' ', 'Thailand', ',', ' ', '1973', '.']
127	128	An economic study of patterns of Thai Government expenditures.	Kanchana Thamsukati 	มหาวิทยาลัยธรรมศาสตร์	2515	166	0	['An', ' ', 'economic', ' ', 'study', ' ', 'of', ' ', 'patterns', ' ', 'of', ' ', 'Thai', ' ', 'Government', ' ', 'expenditures', '.']
128	129	Liquidity and lending	Prasarn Boonserm 	มหาวิทยาลัยธรรมศาสตร์	2516	133	0	['Liquidity', ' ', 'and', ' ', 'lending']
129	130	Demand for money in Thailand, 1963-1976.	Kris Tengpratip 	มหาวิทยาลัยธรรมศาสตร์	2521	99	0	['Demand', ' ', 'for', ' ', 'money', ' ', 'in', ' ', 'Thailand', ',', ' ', '1963', '-', '1976', '.']
130	131	The export performance of Thai garments in Japanese market.	Kasemsant Weerakun 	Faculty_of_Economics	2531	150	0	['The', ' ', 'export', ' ', 'performance', ' ', 'of', ' ', 'Thai', ' ', 'garments', ' ', 'in', ' ', 'Japanese', ' ', 'market', '.']
131	132	Export growth and instability ;	Dayarathne  E 	Faculty_of_Economics	2533	193	0	['Export', ' ', 'growth', ' ', 'and', ' ', 'instability', ' ', ';']
132	133	Feedback effect of money supply on monetary base	Abeysinghe  Tilak 	มหาวิทยาลัยธรรมศาสตร์	2525	80	0	['Feedback', ' ', 'effect', ' ', 'of', ' ', 'money', ' ', 'supply', ' ', 'on', ' ', 'monetary', ' ', 'base']
133	134	An empirical analysis of demand for money in Sri Lanka.	Kandiah  Kasipillai 	Faculty_of_Economics	2528	138	0	['An', ' ', 'empirical', ' ', 'analysis', ' ', 'of', ' ', 'demand', ' ', 'for', ' ', 'money', ' ', 'in', ' ', 'Sri Lanka.']
134	135	Labor mobility in an open access resource sector	Panayotou  Donna 	Faculty_of_Economics	2528	114	0	['Labor', ' ', 'mobility', ' ', 'in', ' ', 'an', ' ', 'open', ' ', 'access', ' ', 'resource', ' ', 'sector']
135	136	Analyzing the stock of unemployment in Thailand.	Somchai Toemtrisna 	Faculty_of_Economics	2528	94	0	['Analyzing', ' ', 'the', ' ', 'stock', ' ', 'of', ' ', 'unemployment', ' ', 'in', ' ', 'Thailand', '.']
136	137	Estimation of manufactured export supply model in Thailand.	Prakarn Arphasil 	Facully of Economics	2526	168	0	['Estimation', ' ', 'of', ' ', 'manufactured', ' ', 'export', ' ', 'supply', ' ', 'model', ' ', 'in', ' ', 'Thailand', '.']
137	138	Behavior of traders in Thai mango market.	Saviga Chittabudhi 	Faculty_of_Economics	2531	132	0	['Behavior', ' ', 'of', ' ', 'traders', ' ', 'in', ' ', 'Thai', ' ', 'mango', ' ', 'market', '.']
138	139	The spectral analysis of hog cycles.	Supen Mungkalikul 	Faculty_of_Economics	2531	124	0	['The', ' ', 'spectral', ' ', 'analysis', ' ', 'of', ' ', 'hog', ' ', 'cycles', '.']
139	140	Contractual arrangements in swine production industry in Thailand.	Punnee Nundhapana 	Faculty_of_Economics	2528	180	0	['Contractual', ' ', 'arrangements', ' ', 'in', ' ', 'swine', ' ', 'production', ' ', 'industry', ' ', 'in', ' ', 'Thailand', '.']
140	141	An economic analysis of intensive giant tiger prawn culture;	Savitri Chaichavalit 	Faculty_of_Economics	2532	92	0	['An', ' ', 'economic', ' ', 'analysis', ' ', 'of', ' ', 'intensive', ' ', 'giant', ' ', 'tiger', ' ', 'prawn', ' ', 'culture', ';']
141	142	The Thai marine shrimp industry.	Suporn Srisukson 	Faculty_of_Economics	2526	108	0	['The', ' ', 'Thai', ' ', 'marine', ' ', 'shrimp', ' ', 'industry', '.']
142	143	Demand for ethylene.	Taweesakdi Pornsooksawang 	Faculty_of_Economics	2526	159	0	['Demand', ' ', 'for', ' ', 'ethylene', '.']
143	144	Allocation of electricity cost.	Warinee Akkawat 	Faculty_of_Economics	2524	156	0	['Allocation', ' ', 'of', ' ', 'electricity', ' ', 'cost', '.']
144	145	Flat steel industry in Thailand.	Thasanee Chanawatr 	Faculty_of_Economics	2531	168	0	['Flat', ' ', 'steel', ' ', 'industry', ' ', 'in', ' ', 'Thailand', '.']
145	146	The economic analysis of hired-motorcycle service in Bangkok.	Nuchjarin Kasemsukworarat 	Faculty_of_Economics	2533	153	0	['The', ' ', 'economic', ' ', 'analysis', ' ', 'of', ' ', 'hired', '-', 'motorcycle', ' ', 'service', ' ', 'in', ' ', 'Bangkok', '.']
146	147	A study of Thailand's gemstone and jewelry exports.	Treanggai Sumpattanawarachai 	Faculty_of_Economics	2531	129	0	"['A', ' ', 'study', ' ', 'of', ' ', 'Thailand', ""'"", 's', ' ', 'gemstone', ' ', 'and', ' ', 'jewelry', ' ', 'exports', '.']"
147	148	The impact of Japan tariff concession in the Tokyo round of export of Thailand.	Naree Jongwattanatum 	Faculty_of_Economics	2523	95	0	['The', ' ', 'impact', ' ', 'of', ' ', 'Japan', ' ', 'tariff', ' ', 'concession', ' ', 'in', ' ', 'the', ' ', 'Tokyo', ' ', 'round', ' ', 'of', ' ', 'export', ' ', 'of', ' ', 'Thailand', '.']
148	149	Effect of instability of world prices of major food crops on their productions	Suthep Kunwatanusorn 	Faculty_of_Economics	2526	138	0	['Effect', ' ', 'of', ' ', 'instability', ' ', 'of', ' ', 'world', ' ', 'prices', ' ', 'of', ' ', 'major', ' ', 'food', ' ', 'crops', ' ', 'on', ' ', 'their', ' ', 'productions']
149	150	The urban food insecurity;	Porphant Ouyyanont 	Faculty_of_Economics	1986,	125	0	['The', ' ', 'urban', ' ', 'food', ' ', 'insecurity', ';']
150	151	Market structure, conduct and contract integration	Preecha Pipatkusolsook 	Faculty_of_Economics	2525	174	0	['Market', ' ', 'structure', ',', ' ', 'conduct', ' ', 'and', ' ', 'contract', ' ', 'integration']
151	152	Wage, income, child labor and human fertility among rural farm families of Nepal Terai.	Rauniyar  Krishna K  P 	มหาวิทยาลัยธรรมศาสตร์	2525	119	0	['Wage', ',', ' ', 'income', ',', ' ', 'child', ' ', 'labor', ' ', 'and', ' ', 'human', ' ', 'fertility', ' ', 'among', ' ', 'rural', ' ', 'farm', ' ', 'families', ' ', 'of', ' ', 'Nepal', ' ', 'Terai', '.']
152	153	ผลกระทบของทุนภาครัฐบาลต่อต้นทุนการผลิตของภาคเอกชน 	ทัศนา ไพทยวัฒน์ 	คณะเศรษฐศาสตร์ 	2538	102	0	['ผล', 'กระทบ', 'ของ', 'ทุน', 'ภาค', 'รัฐบาล', 'ต่อ', 'ต้นทุน', 'การ', 'ผลิต', 'ของ', 'ภาค', 'เอกชน', ' ']
153	154	ผลของค่าความเข้มข้นของการเคลื่อนย้ายเงินทุนระหว่างประเทศต่อนัยทางนโยบายการเงินในประเทศไทย 	สุพรรณี พัดมาสกุล 	คณะเศรษฐศาสตร์ 	2538	154	0	['ผล', 'ของ', 'ค่า', 'ความ', 'เข้มข้น', 'ของ', 'การ', 'เคลื่อนย้าย', 'เงิน', 'ทุน', 'ระหว่าง', 'ประเทศ', 'ต่อ', 'นัย', 'ทาง', 'นโยบาย', 'การ', 'เงิน', 'ใน', 'ประเทศไทย', ' ']
154	155	An economic analysis of the Thai direct tax system	Prachark Sakuntalaksna 	มหาวิทยาลัยธรรมศาสตร์	2515	212	0	['An', ' ', 'economic', ' ', 'analysis', ' ', 'of', ' ', 'the', ' ', 'Thai', ' ', 'direct', ' ', 'tax', ' ', 'system']
